u,v,key,osmid,highway,lanes,oneway,reversed,length,name,tunnel,maxspeed,junction,bridge,access,ref,width,edge_id,label,label_status
1754616179,1754616194,0,163784253,residential,,FALSE,FALSE,68.9713308,شارع زيادة اللخمي,,,,,,,,7038,,unlabeled
1754616179,1754616164,0,163784253,residential,,FALSE,TRUE,49.25545722,شارع زيادة اللخمي,,,,,,,,7039,,unlabeled
1754616179,1754616173,0,163784198,residential,,FALSE,TRUE,53.79931385,شارع المقتفي لأمر الله,,,,,,,,7040,,unlabeled
1754616189,1754616191,0,726177139,residential,,FALSE,TRUE,27.80390856,شارع رسمي العنيزات,,,,,,,,7041,,unlabeled
1754616191,1754616189,0,726177139,residential,,FALSE,FALSE,27.80390856,شارع رسمي العنيزات,,,,,,,,7042,,unlabeled
1754616191,1754616164,0,"[163784236, 672096341]",residential,,FALSE,TRUE,163.7943224,شارع رسمي العنيزات,,,,,,,,7043,,unlabeled
1754616191,1754616199,0,706677830,residential,,FALSE,FALSE,142.9493713,شارع رسمي العنيزات,,,,,,,,7044,,unlabeled
1754616194,1754616199,0,163784253,residential,,FALSE,FALSE,14.10458392,شارع زيادة اللخمي,,,,,,,,7045,,unlabeled
1754616194,1754616179,0,163784253,residential,,FALSE,TRUE,68.9713308,شارع زيادة اللخمي,,,,,,,,7046,,unlabeled
1754616194,1754616213,0,163784229,residential,,FALSE,FALSE,91.8283185,,,,,,,,,7047,,unlabeled
1754616199,1754616194,0,163784253,residential,,FALSE,TRUE,14.10458392,شارع زيادة اللخمي,,,,,,,,7048,,unlabeled
1754616199,10024288495,0,163784253,residential,,FALSE,FALSE,73.95476185,شارع زيادة اللخمي,,,,,,,,7049,,unlabeled
1754616199,1754616191,0,706677830,residential,,FALSE,TRUE,142.9493713,شارع رسمي العنيزات,,,,,,,,7050,,unlabeled
1754616203,1754616165,0,163784176,residential,,FALSE,TRUE,237.3537966,شارع منير فريحات,,,,,,,,7051,,unlabeled
1754616203,1754616215,0,163784189,residential,,FALSE,FALSE,62.52447059,,,,,,,,,7052,,unlabeled
1754616203,1754616220,0,163784189,residential,,FALSE,TRUE,65.67504459,,,,,,,,,7053,,unlabeled
1754616213,1754616194,0,163784229,residential,,FALSE,TRUE,91.8283185,,,,,,,,,7054,,unlabeled
1754616215,6640645033,0,163784189,residential,,FALSE,FALSE,65.10733136,,,,,,,,,7055,,unlabeled
1754616215,1754616203,0,163784189,residential,,FALSE,TRUE,62.52447059,,,,,,,,,7056,,unlabeled
1754616215,1754616147,0,163784214,residential,,FALSE,FALSE,233.8031623,شارع نعيم جويد,,,,,,,,7057,,unlabeled
1754616220,1754616173,0,163784191,residential,,FALSE,FALSE,219.8087536,شارع السيح,,,,,,,,7058,,unlabeled
1754616220,1754616203,0,163784189,residential,,FALSE,FALSE,65.67504459,,,,,,,,,7059,,unlabeled
1754616220,10024288495,0,163784189,residential,,FALSE,TRUE,162.6087274,,,,,,,,,7060,,unlabeled
1754616224,1754616227,0,163784255,residential,,FALSE,FALSE,119.7991102,شارع عي,,,,,,,,7061,,unlabeled
1754616225,1754616230,0,163784245,residential,,FALSE,TRUE,38.57175505,,,,,,,,,7062,,unlabeled
1754616227,1754616234,0,163784211,residential,,FALSE,TRUE,63.2267073,,,,,,,,,7063,,unlabeled
1754616227,1754616235,0,"[672097201, 163784255]",residential,,FALSE,FALSE,168.2702155,شارع عي,,,,,,,,7064,,unlabeled
1754616227,1754616224,0,163784255,residential,,FALSE,TRUE,119.7991102,شارع عي,,,,,,,,7065,,unlabeled
1754616228,1754616233,0,163784222,residential,,FALSE,TRUE,41.08080641,,,,,,,,,7066,,unlabeled
1754616230,1754616225,0,163784245,residential,,FALSE,FALSE,38.57175505,,,,,,,,,7067,,unlabeled
1754616230,1754616236,0,163784245,residential,,FALSE,TRUE,61.43907282,,,,,,,,,7068,,unlabeled
1754616230,1754616233,0,163784203,residential,,FALSE,FALSE,44.94617387,,,,,,,,,7069,,unlabeled
1754616233,1754616228,0,163784222,residential,,FALSE,FALSE,41.08080641,,,,,,,,,7070,,unlabeled
1754616233,1754616230,0,163784203,residential,,FALSE,TRUE,44.94617387,,,,,,,,,7071,,unlabeled
1754616233,6398677697,0,163784222,residential,,FALSE,TRUE,181.0643793,,,,,,,,,7072,,unlabeled
1754616234,1754616235,0,163784187,residential,,FALSE,FALSE,109.7842232,,,,,,,,,7073,,unlabeled
1754616234,1754616227,0,163784211,residential,,FALSE,FALSE,63.2267073,,,,,,,,,7074,,unlabeled
1754616234,1754616251,0,163784211,residential,,FALSE,TRUE,47.114598,,,,,,,,,7075,,unlabeled
1754616235,1754616234,0,163784187,residential,,FALSE,TRUE,109.7842232,,,,,,,,,7076,,unlabeled
1754616235,6660795021,0,672097201,residential,,FALSE,FALSE,50.75114966,شارع عي,,,,,,,,7077,,unlabeled
1754616235,1754616227,0,"[672097201, 163784255]",residential,,FALSE,TRUE,168.2702155,شارع عي,,,,,,,,7078,,unlabeled
1754616236,1754616230,0,163784245,residential,,FALSE,FALSE,61.43907282,,,,,,,,,7079,,unlabeled
1754616236,1754616256,0,163784245,residential,,FALSE,TRUE,45.30089282,,,,,,,,,7080,,unlabeled
1754616236,10961079341,0,1180151645,residential,,FALSE,TRUE,31.9998521,شارع قتادة بن النعمان,,,,,,,,7081,,unlabeled
1754616249,6243465955,0,163784237,residential,,FALSE,FALSE,66.26895522,شارع قتادة بن النعمان,,,,,,,,7082,,unlabeled
1754616249,1754616251,0,163784237,residential,,FALSE,TRUE,17.3309586,شارع قتادة بن النعمان,,,,,,,,7083,,unlabeled
1754616251,1754616234,0,163784211,residential,,FALSE,FALSE,47.114598,,,,,,,,,7084,,unlabeled
1754616251,1754616249,0,163784237,residential,,FALSE,FALSE,17.3309586,شارع قتادة بن النعمان,,,,,,,,7085,,unlabeled
1754616251,6640719433,0,163784237,residential,,FALSE,TRUE,45.95027306,شارع قتادة بن النعمان,,,,,,,,7086,,unlabeled
1754616256,1754616236,0,163784245,residential,,FALSE,FALSE,45.30089282,,,,,,,,,7087,,unlabeled
1754616256,10961079341,0,163784212,residential,,FALSE,FALSE,40.96623782,شارع قتادة بن النعمان,,,,,,,,7088,,unlabeled
1755341923,1754615905,0,163865197,residential,,FALSE,TRUE,165.1163391,شارع نهر الخريبة,,,,,,,,7089,,unlabeled
1755341923,1755342005,0,"[163865170, 392770157]",residential,,FALSE,TRUE,508.3222084,"['شارع النهار', 'شارع التقوى']",,,,,,,,7090,,unlabeled
1755341927,1755341935,0,392770156,residential,,FALSE,FALSE,26.47189722,شارع نهر العاصي,,,,,,,,7091,,unlabeled
1755341927,1755341937,0,392770158,residential,,FALSE,TRUE,156.1656517,شارع خالد بن صفوان,,,,,,,,7092,,unlabeled
1755341935,1755341927,0,392770156,residential,,FALSE,TRUE,26.47189722,شارع نهر العاصي,,,,,,,,7093,,unlabeled
1755341935,1755341940,0,163865179,residential,,FALSE,FALSE,75.70065937,شارع نهر أبو علي,,,,,,,,7094,,unlabeled
1755341935,1755341938,0,392770156,residential,,FALSE,FALSE,45.29749357,شارع نهر العاصي,,,,,,,,7095,,unlabeled
1755341937,1755341947,0,163865200,residential,,FALSE,FALSE,55.70889811,شارع سعد بن الربيع,,,,,,,,7096,,unlabeled
1755341937,1755341957,0,392770158,residential,,FALSE,TRUE,142.3192732,شارع خالد بن صفوان,,,,,,,,7097,,unlabeled
1755341937,1755341927,0,392770158,residential,,FALSE,FALSE,156.1656517,شارع خالد بن صفوان,,,,,,,,7098,,unlabeled
1755341938,1755341935,0,392770156,residential,,FALSE,TRUE,45.29749357,شارع نهر العاصي,,,,,,,,7099,,unlabeled
1755341938,1755341951,0,392770161,residential,,FALSE,TRUE,66.09143948,شارع جابر بن مبذول,,,,,,,,7100,,unlabeled
1755341940,1755341954,0,163865160,residential,,FALSE,FALSE,57.04403645,شارع اللثام,,,,,,,,7101,,unlabeled
1755341940,1755341935,0,163865179,residential,,FALSE,TRUE,75.70065937,شارع نهر أبو علي,,,,,,,,7102,,unlabeled
1755341940,1755341947,0,163865181,residential,,FALSE,FALSE,69.4840733,شارع مجاهد بن جبر,,,,,,,,7103,,unlabeled
1755341947,1755341958,0,163865200,residential,,FALSE,FALSE,46.03164933,شارع سعد بن الربيع,,,,,,,,7104,,unlabeled
1755341947,1755341937,0,163865200,residential,,FALSE,TRUE,55.70889811,شارع سعد بن الربيع,,,,,,,,7105,,unlabeled
1755341947,1755341962,0,163865181,residential,,FALSE,FALSE,108.7099321,شارع مجاهد بن جبر,,,,,,,,7106,,unlabeled
1755341947,1755341940,0,163865181,residential,,FALSE,TRUE,69.4840733,شارع مجاهد بن جبر,,,,,,,,7107,,unlabeled
1755341951,1755341954,0,163865148,residential,,FALSE,FALSE,69.16886325,شارع سليمان الحلبي,,,,,,,,7108,,unlabeled
1755341951,1755341989,0,163865199,residential,,FALSE,TRUE,146.8707722,شارع أريحا,,,,,,,,7109,,unlabeled
1755341951,1755341938,0,392770161,residential,,FALSE,FALSE,66.09143948,شارع جابر بن مبذول,,,,,,,,7110,,unlabeled
1755341954,1755341958,0,163865148,residential,,FALSE,FALSE,68.27637617,شارع سليمان الحلبي,,,,,,,,7111,,unlabeled
1755341954,1755341951,0,163865148,residential,,FALSE,TRUE,69.16886325,شارع سليمان الحلبي,,,,,,,,7112,,unlabeled
1755341954,1755341940,0,163865160,residential,,FALSE,TRUE,57.04403645,شارع اللثام,,,,,,,,7113,,unlabeled
1755341954,1755341974,0,392770159,residential,,FALSE,FALSE,80.44768628,شارع الشهاب,,,,,,,,7114,,unlabeled
1755341957,1755341968,0,392770153,residential,,FALSE,TRUE,61.48075709,,,,,,,,,7115,,unlabeled
1755341957,1755341937,0,392770158,residential,,FALSE,FALSE,142.3192732,شارع خالد بن صفوان,,,,,,,,7116,,unlabeled
1755341957,6660482310,0,392770158,residential,,FALSE,TRUE,156.2099058,شارع خالد بن صفوان,,,,,,,,7117,,unlabeled
1755341958,1755341954,0,163865148,residential,,FALSE,TRUE,68.27637617,شارع سليمان الحلبي,,,,,,,,7118,,unlabeled
1755341958,1755341975,0,163865200,residential,,FALSE,FALSE,74.23614273,شارع سعد بن الربيع,,,,,,,,7119,,unlabeled
1755341958,1755341947,0,163865200,residential,,FALSE,TRUE,46.03164933,شارع سعد بن الربيع,,,,,,,,7120,,unlabeled
1755341958,1755341961,0,163865148,residential,,FALSE,FALSE,82.35814866,شارع سليمان الحلبي,,,,,,,,7121,,unlabeled
1755341961,1755341978,0,163865165,residential,,FALSE,TRUE,69.1983519,شارع جبعة,,,,,,,,7122,,unlabeled
1755341961,1755341962,0,163865148,residential,,FALSE,FALSE,15.94874847,شارع سليمان الحلبي,,,,,,,,7123,,unlabeled
1755341961,1755341958,0,163865148,residential,,FALSE,TRUE,82.35814866,شارع سليمان الحلبي,,,,,,,,7124,,unlabeled
1755341962,1755341968,0,163865148,residential,,FALSE,FALSE,35.74573356,شارع سليمان الحلبي,,,,,,,,7125,,unlabeled
1755341962,1755341961,0,163865148,residential,,FALSE,TRUE,15.94874847,شارع سليمان الحلبي,,,,,,,,7126,,unlabeled
1755341962,1755341947,0,163865181,residential,,FALSE,TRUE,108.7099321,شارع مجاهد بن جبر,,,,,,,,7127,,unlabeled
1755341968,1755341973,0,163865148,residential,,FALSE,FALSE,31.60135309,شارع سليمان الحلبي,,,,,,,,7128,,unlabeled
1755341968,1755341957,0,392770153,residential,,FALSE,FALSE,61.48075709,,,,,,,,,7129,,unlabeled
1755341968,1755341962,0,163865148,residential,,FALSE,TRUE,35.74573356,شارع سليمان الحلبي,,,,,,,,7130,,unlabeled
1755341973,1755341968,0,163865148,residential,,FALSE,TRUE,31.60135309,شارع سليمان الحلبي,,,,,,,,7131,,unlabeled
1755341973,6660482310,0,163865148,residential,,FALSE,FALSE,106.444047,شارع سليمان الحلبي,,,,,,,,7132,,unlabeled
1755341973,1755342016,0,674940902,residential,,FALSE,TRUE,183.4266469,شارع سعيد بن العاص,,,,,,,,7133,,unlabeled
1755341974,1755341954,0,392770159,residential,,FALSE,TRUE,80.44768628,شارع الشهاب,,,,,,,,7134,,unlabeled
1755341975,1755341995,0,163865200,residential,,FALSE,FALSE,67.39639459,شارع سعد بن الربيع,,,,,,,,7135,,unlabeled
1755341975,1755341958,0,163865200,residential,,FALSE,TRUE,74.23614273,شارع سعد بن الربيع,,,,,,,,7136,,unlabeled
1755341975,1755341978,0,163865188,residential,,FALSE,FALSE,78.51666964,شارع السوسن,,,,,,,,7137,,unlabeled
1755341978,1755341961,0,163865165,residential,,FALSE,FALSE,69.1983519,شارع جبعة,,,,,,,,7138,,unlabeled
1755341978,1755341991,0,163865165,residential,,FALSE,TRUE,32.61181964,شارع جبعة,,,,,,,,7139,,unlabeled
1755341978,1755342010,0,163865188,residential,,FALSE,FALSE,160.414062,شارع السوسن,,,,,,,,7140,,unlabeled
1755341978,1755341975,0,163865188,residential,,FALSE,TRUE,78.51666964,شارع السوسن,,,,,,,,7141,,unlabeled
1755341989,1755341994,0,163865192,residential,,FALSE,TRUE,69.78047606,شارع سهل بن عدي,,,,,,,,7142,,unlabeled
1755341989,1755341951,0,163865199,residential,,FALSE,FALSE,146.8707722,شارع أريحا,,,,,,,,7143,,unlabeled
1755341991,1755341978,0,163865165,residential,,FALSE,FALSE,32.61181964,شارع جبعة,,,,,,,,7144,,unlabeled
1755341994,1755341989,0,163865192,residential,,FALSE,FALSE,69.78047606,شارع سهل بن عدي,,,,,,,,7145,,unlabeled
1755341994,1755341995,0,163865192,residential,,FALSE,TRUE,64.83557701,شارع سهل بن عدي,,,,,,,,7146,,unlabeled
1755341994,1755342006,0,163865202,residential,,FALSE,TRUE,76.40016564,شارع الحمامات,,,,,,,,7147,,unlabeled
1755341995,1755341994,0,163865192,residential,,FALSE,FALSE,64.83557701,شارع سهل بن عدي,,,,,,,,7148,,unlabeled
1755341995,1755342004,0,163865200,residential,,FALSE,FALSE,56.17324446,شارع سعد بن الربيع,,,,,,,,7149,,unlabeled
1755341995,1755341975,0,163865200,residential,,FALSE,TRUE,67.39639459,شارع سعد بن الربيع,,,,,,,,7150,,unlabeled
1755341998,1755342007,0,163865174,residential,,FALSE,TRUE,82.89406672,شارع عكرا,,,,,,,,7151,,unlabeled
1755342004,1755341995,0,163865200,residential,,FALSE,TRUE,56.17324446,شارع سعد بن الربيع,,,,,,,,7152,,unlabeled
1755342004,1755342007,0,392762377,residential,,FALSE,TRUE,55.43426423,شارع ابن شرف القيرواني,,,,,,,,7153,,unlabeled
1755342004,6660536838,0,691281583,residential,,TRUE,FALSE,66.73119162,شارع سعد بن الربيع,,,,,,,,7154,,unlabeled
1755342005,6660536831,0,163865153,residential,,FALSE,TRUE,30.95366685,,,,,,,,,7155,,unlabeled
1755342005,1755341923,0,"[163865170, 392770157]",residential,,FALSE,FALSE,508.3222084,"['شارع النهار', 'شارع التقوى']",,,,,,,,7156,,unlabeled
1755342005,1755342012,0,"[163865170, 163865158]",residential,,FALSE,TRUE,190.4788116,شارع النهار,,,,,,,,7157,,unlabeled
1755342006,1755341994,0,163865202,residential,,FALSE,FALSE,76.40016564,شارع الحمامات,,,,,,,,7158,,unlabeled
1755342006,1755342020,0,163865202,residential,,FALSE,TRUE,63.51317404,شارع الحمامات,,,,,,,,7159,,unlabeled
1755342007,1755342004,0,392762377,residential,,FALSE,FALSE,55.43426423,شارع ابن شرف القيرواني,,,,,,,,7160,,unlabeled
1755342007,1755342008,0,392762377,residential,,FALSE,TRUE,26.41161526,شارع ابن شرف القيرواني,,,,,,,,7161,,unlabeled
1755342007,1755341998,0,163865174,residential,,FALSE,FALSE,82.89406672,شارع عكرا,,,,,,,,7162,,unlabeled
1755342007,6660536838,0,708807695,residential,,FALSE,TRUE,122.6439665,,,,,,,,,7163,,unlabeled
1755342008,1755342007,0,392762377,residential,,FALSE,FALSE,26.41161526,شارع ابن شرف القيرواني,,,,,,,,7164,,unlabeled
1755342008,1755342010,0,392762377,residential,,FALSE,TRUE,53.71426135,شارع ابن شرف القيرواني,,,,,,,,7165,,unlabeled
1755342008,1755342042,0,163865145,residential,,FALSE,TRUE,149.9735406,شارع فلاح الظاهر,,,,,,,,7166,,unlabeled
1755342010,1755342008,0,392762377,residential,,FALSE,FALSE,53.71426135,شارع ابن شرف القيرواني,,,,,,,,7167,,unlabeled
1755342010,1755342013,0,392762377,residential,,FALSE,TRUE,45.09022316,شارع ابن شرف القيرواني,,,,,,,,7168,,unlabeled
1755342010,1755341978,0,163865188,residential,,FALSE,TRUE,160.414062,شارع السوسن,,,,,,,,7169,,unlabeled
1755342012,3959614880,0,392770158,residential,,FALSE,TRUE,23.80058871,شارع خالد بن صفوان,,,,,,,,7170,,unlabeled
1755342012,1755342005,0,"[163865170, 163865158]",residential,,FALSE,FALSE,190.4788116,شارع النهار,,,,,,,,7171,,unlabeled
1755342012,6660482310,0,392770158,residential,,FALSE,FALSE,110.6535573,شارع خالد بن صفوان,,,,,,,,7172,,unlabeled
1755342013,1755342010,0,392762377,residential,,FALSE,FALSE,45.09022316,شارع ابن شرف القيرواني,,,,,,,,7173,,unlabeled
1755342013,1755342044,0,163865173,residential,,FALSE,TRUE,134.4010086,شارع المنطقي,,,,,,,,7174,,unlabeled
1755342013,1755342016,0,392762377,residential,,FALSE,TRUE,43.63745075,شارع ابن شرف القيرواني,,,,,,,,7175,,unlabeled
1755342016,1755342019,0,163865137,residential,,FALSE,TRUE,21.08285448,شارع مناف,,,,,,,,7176,,unlabeled
1755342016,1755342013,0,392762377,residential,,FALSE,FALSE,43.63745075,شارع ابن شرف القيرواني,,,,,,,,7177,,unlabeled
1755342016,1755341973,0,674940902,residential,,FALSE,FALSE,183.4266469,شارع سعيد بن العاص,,,,,,,,7178,,unlabeled
1755342016,1755342055,0,674940902,residential,,FALSE,TRUE,161.1881727,شارع سعيد بن العاص,,,,,,,,7179,,unlabeled
1755342019,1755342016,0,163865137,residential,,FALSE,FALSE,21.08285448,شارع مناف,,,,,,,,7180,,unlabeled
1755342019,1755342041,0,163865137,residential,,FALSE,TRUE,134.1523086,شارع مناف,,,,,,,,7181,,unlabeled
1755342019,3959614880,0,392770155,residential,,FALSE,FALSE,73.34713127,,,,,,,,,7182,,unlabeled
1755342020,1755342022,0,163865171,residential,,FALSE,FALSE,64.26567985,شارع لبابة بنت الحارث,,,,,,,,7183,,unlabeled
1755342020,1755342006,0,163865202,residential,,FALSE,FALSE,63.51317404,شارع الحمامات,,,,,,,,7184,,unlabeled
1755342022,1755342020,0,163865171,residential,,FALSE,TRUE,64.26567985,شارع لبابة بنت الحارث,,,,,,,,7185,,unlabeled
1755342022,1755342037,0,691281583,residential,,TRUE,FALSE,67.1882332,شارع سعد بن الربيع,,,,,,,,7186,,unlabeled
1755342037,1755342042,0,163865177,residential,,FALSE,FALSE,85.3862906,شارع السحاب,,,,,,,,7187,,unlabeled
1755342037,1750856511,0,691281583,residential,,TRUE,FALSE,83.10396693,شارع سعد بن الربيع,,,,,,,,7188,,unlabeled
1755342041,1755342019,0,163865137,residential,,FALSE,FALSE,134.1523086,شارع مناف,,,,,,,,7189,,unlabeled
1755342041,1755342071,0,163865137,residential,,FALSE,TRUE,151.592054,شارع مناف,,,,,,,,7190,,unlabeled
1755342041,1755342056,0,163865141,residential,,FALSE,TRUE,108.1853652,شارع الجذور,,,,,,,,7191,,unlabeled
1755342041,3959614880,0,1019706184,residential,,TRUE,FALSE,112.1126347,شارع خالد بن صفوان,,,,,,,,7192,,unlabeled
1755342042,1755342037,0,163865177,residential,,FALSE,TRUE,85.3862906,شارع السحاب,,,,,,,,7193,,unlabeled
1755342042,1755342008,0,163865145,residential,,FALSE,FALSE,149.9735406,شارع فلاح الظاهر,,,,,,,,7194,,unlabeled
1755342042,1755342044,0,163865177,residential,,FALSE,FALSE,102.1236543,شارع السحاب,,,,,,,,7195,,unlabeled
1755342044,1755342057,0,163865173,residential,,FALSE,TRUE,57.4661526,شارع المنطقي,,,,,,,,7196,,unlabeled
1755342044,1755342013,0,163865173,residential,,FALSE,FALSE,134.4010086,شارع المنطقي,,,,,,,,7197,,unlabeled
1755342044,1755342042,0,163865177,residential,,FALSE,TRUE,102.1236543,شارع السحاب,,,,,,,,7198,,unlabeled
1755342055,1755342056,0,163865139,residential,,FALSE,FALSE,60.75341469,شارع عمير بن أبي وقاص,,,,,,,,7199,,unlabeled
1755342055,1750856517,0,163865196,residential,,TRUE,FALSE,74.84928356,شارع سعيد بن العاص,,,,,,,,7200,,unlabeled
1755342055,1755342016,0,674940902,residential,,FALSE,FALSE,161.1881727,شارع سعيد بن العاص,,,,,,,,7201,,unlabeled
1755342056,1755342055,0,163865139,residential,,FALSE,TRUE,60.75341469,شارع عمير بن أبي وقاص,,,,,,,,7202,,unlabeled
1755342056,6640746892,0,163865139,residential,,FALSE,FALSE,267.8095247,شارع عمير بن أبي وقاص,,,,,,,,7203,,unlabeled
1755342056,1755342041,0,163865141,residential,,FALSE,FALSE,108.1853652,شارع الجذور,,,,,,,,7204,,unlabeled
1755342057,1755342044,0,163865173,residential,,FALSE,FALSE,57.4661526,شارع المنطقي,,,,,,,,7205,,unlabeled
1755342057,1750856515,0,163865173,residential,,FALSE,TRUE,43.02735528,شارع المنطقي,,,,,,,,7206,,unlabeled
1755342057,6643556954,0,706974942,residential,,FALSE,FALSE,59.20543005,,,,,,,,,7207,,unlabeled
1755342071,1755342081,0,163865137,residential,,FALSE,TRUE,68.03186197,شارع مناف,,,,,,,,7208,,unlabeled
1755342071,1755342041,0,163865137,residential,,FALSE,FALSE,151.592054,شارع مناف,,,,,,,,7209,,unlabeled
1755342071,1755342086,0,163865142,residential,,FALSE,TRUE,170.0795941,شارع مناف,,,,,,,,7210,,unlabeled
1755342075,1755342110,0,163865180,residential,,FALSE,TRUE,173.1655109,شارع وهب بن قابوس,,,,,,,,7211,,unlabeled
1755342075,1755342078,0,685459588,residential,,FALSE,FALSE,59.21095886,شارع مريحيل البرايسة,,,,,,,,7212,,unlabeled
1755342075,1750856519,0,685459588,residential,,FALSE,TRUE,66.36648849,شارع مريحيل البرايسة,,,,,,,,7213,,unlabeled
1755342078,1755342116,0,163865203,residential,,FALSE,TRUE,176.6341141,شارع إبراهيم بن المهدي,,,,,,,,7214,,unlabeled
1755342078,1755342080,0,685459588,residential,,FALSE,FALSE,63.73298865,شارع مريحيل البرايسة,,,,,,,,7215,,unlabeled
1755342078,1755342075,0,685459588,residential,,FALSE,TRUE,59.21095886,شارع مريحيل البرايسة,,,,,,,,7216,,unlabeled
1755342080,1755342078,0,685459588,residential,,FALSE,TRUE,63.73298865,شارع مريحيل البرايسة,,,,,,,,7217,,unlabeled
1755342080,1755342137,0,691294156,residential,,FALSE,FALSE,210.2178503,شارع الحارث العبدي,,,,,,,,7218,,unlabeled
1755342080,1750856515,0,163865172,residential,,FALSE,FALSE,70.70127552,شارع الحارث العبدي,,,,,,,,7219,,unlabeled
1755342081,1755342071,0,163865137,residential,,FALSE,FALSE,68.03186197,شارع مناف,,,,,,,,7220,,unlabeled
1755342082,1750856517,0,163865159,residential,,FALSE,FALSE,65.55185841,شارع غسان كنفاني,,,,,,,,7221,,unlabeled
1755342082,1755342126,0,163865159,residential,,FALSE,TRUE,176.4255767,شارع غسان كنفاني,,,,,,,,7222,,unlabeled
1755342082,1755342094,0,163865138,residential,,FALSE,FALSE,106.4605382,شارع سعيد بن جبير,,,,,,,,7223,,unlabeled
1755342086,1755342071,0,163865142,residential,,FALSE,FALSE,170.0795941,شارع مناف,,,,,,,,7224,,unlabeled
1755342086,1755342243,0,163865142,residential,,FALSE,TRUE,559.5168193,شارع مناف,,,,,,,,7225,,unlabeled
1755342086,1755342102,0,163865157,residential,,FALSE,FALSE,150.9490484,شارع الأمل,,,,,,,,7226,,unlabeled
1755342094,1750856523,0,163865149,residential,,FALSE,TRUE,64.57452222,شارع السخاوي,,,,,,,,7227,,unlabeled
1755342094,1755342107,0,163865138,residential,,FALSE,FALSE,73.59329142,شارع سعيد بن جبير,,,,,,,,7228,,unlabeled
1755342094,1755342082,0,163865138,residential,,FALSE,TRUE,106.4605382,شارع سعيد بن جبير,,,,,,,,7229,,unlabeled
1755342101,1755342102,0,163865139,residential,,FALSE,FALSE,14.54753437,شارع عمير بن أبي وقاص,,,,,,,,7230,,unlabeled
1755342101,6640746892,0,163865139,residential,,FALSE,TRUE,10.65028612,شارع عمير بن أبي وقاص,,,,,,,,7231,,unlabeled
1755342102,1755342120,0,163865139,residential,,FALSE,FALSE,44.14735011,شارع عمير بن أبي وقاص,,,,,,,,7232,,unlabeled
1755342102,1755342101,0,163865139,residential,,FALSE,TRUE,14.54753437,شارع عمير بن أبي وقاص,,,,,,,,7233,,unlabeled
1755342102,1755342086,0,163865157,residential,,FALSE,TRUE,150.9490484,شارع الأمل,,,,,,,,7234,,unlabeled
1755342103,1755342122,0,163865144,residential,,FALSE,TRUE,43.84304734,,,,,,,,,7235,,unlabeled
1755342107,1755342122,0,163865182,residential,,FALSE,TRUE,65.77166526,شارع يزيد بن الحكم,,,,,,,,7236,,unlabeled
1755342107,1755342133,0,163865138,residential,,FALSE,FALSE,69.18160207,شارع سعيد بن جبير,,,,,,,,7237,,unlabeled
1755342107,1755342094,0,163865138,residential,,FALSE,TRUE,73.59329142,شارع سعيد بن جبير,,,,,,,,7238,,unlabeled
1755342110,1755342116,0,163865168,residential,,FALSE,FALSE,55.20145882,شارع نهر الدان,,,,,,,,7239,,unlabeled
1755342110,1750856525,0,163865168,residential,,FALSE,TRUE,67.29797416,شارع نهر الدان,,,,,,,,7240,,unlabeled
1755342110,1755342075,0,163865180,residential,,FALSE,FALSE,173.1655109,شارع وهب بن قابوس,,,,,,,,7241,,unlabeled
1755342110,1755342188,0,163865180,residential,,FALSE,TRUE,198.7277874,شارع وهب بن قابوس,,,,,,,,7242,,unlabeled
1755342116,1755342110,0,163865168,residential,,FALSE,TRUE,55.20145882,شارع نهر الدان,,,,,,,,7243,,unlabeled
1755342116,1755342078,0,163865203,residential,,FALSE,FALSE,176.6341141,شارع إبراهيم بن المهدي,,,,,,,,7244,,unlabeled
1755342116,1755342144,0,163865203,residential,,FALSE,TRUE,79.94958521,شارع إبراهيم بن المهدي,,,,,,,,7245,,unlabeled
1755342120,7441778302,0,163865139,residential,,FALSE,FALSE,53.69680452,شارع عمير بن أبي وقاص,,,,,,,,7246,,unlabeled
1755342120,1755342102,0,163865139,residential,,FALSE,TRUE,44.14735011,شارع عمير بن أبي وقاص,,,,,,,,7247,,unlabeled
1755342120,1750856528,0,674940904,residential,,FALSE,FALSE,75.86140696,شارع نهر الباروك,,,,,,,,7248,,unlabeled
1755342120,1755342127,0,163865143,residential,,FALSE,TRUE,122.1799089,شارع نهر الباروك,,,,,,,,7249,,unlabeled
1755342122,1755342103,0,163865144,residential,,FALSE,FALSE,43.84304734,,,,,,,,,7250,,unlabeled
1755342122,1755342107,0,163865182,residential,,FALSE,FALSE,65.77166526,شارع يزيد بن الحكم,,,,,,,,7251,,unlabeled
1755342122,1755342126,0,163865182,residential,,FALSE,TRUE,98.34337214,شارع يزيد بن الحكم,,,,,,,,7252,,unlabeled
1755342126,1755342082,0,163865159,residential,,FALSE,FALSE,176.4255767,شارع غسان كنفاني,,,,,,,,7253,,unlabeled
1755342126,1755342122,0,163865182,residential,,FALSE,FALSE,98.34337214,شارع يزيد بن الحكم,,,,,,,,7254,,unlabeled
1755342126,1755342137,0,163865182,residential,,FALSE,TRUE,73.69550648,شارع يزيد بن الحكم,,,,,,,,7255,,unlabeled
1755342127,1755342150,0,163865143,residential,,FALSE,TRUE,54.4289521,شارع نهر الباروك,,,,,,,,7256,,unlabeled
